"Axis"	"Eigen"
1	0.142378194651932
2	0.0824481341762194
3	0.0732587169867797
4	0.064705110039959
5	0.0498308294577287
6	0.0476002080261073
7	0.0430062412139116
8	0.0363139586919029
9	0.0337725596339417
10	0.0321997127013333
11	0.0303765306194902
12	0.0266432827585666
13	0.0259235729425582
14	0.0251060080215286
15	0.0219228771475585
16	0.0209998133222705
17	0.0200346425950282
18	0.0175264566464306
19	0.0173396489389245
20	0.0161516198720774
21	0.0154319863131023
22	0.0146949029502545
23	0.0136157445211185
24	0.0130582161353868
25	0.0124008363381355
26	0.0113777354716266
27	0.0111637834691961
28	0.00988211110965627
29	0.00947261521893692
30	0.00846264626290416
31	0.00830309648925343
32	0.00721099924753945
33	0.0070371523739192
34	0.00633902534407828
35	0.00528606000338581
36	0.00507711506124166
37	0.00442731400215918
38	0.0038100463231765
39	0.0025824784128023
40	0.00211352164633527
41	0.0016681714114242
42	0.0011158656764193
43	0
44	-0.000721302402757706
45	-0.00134823982354341
